S_No,Location,Zone_Type,Year,Month,Month_Name,Noise_Day_dB,Noise_Night_dB,Base_2008_Day_dB,Base_2008_Night_dB,Zone_Category
39,Tughlakabad,Industrial,2020,1,Jan,66.01,56.53,61.5,51.2,High
39,Tughlakabad,Industrial,2020,2,Feb,66.28,56.18,61.5,51.2,High
39,Tughlakabad,Industrial,2020,3,Mar,67.46,56.24,61.5,51.2,High
39,Tughlakabad,Industrial,2020,4,Apr,67.78,56.24,61.5,51.2,High
39,Tughlakabad,Industrial,2020,5,May,68.32,56.81,61.5,51.2,High
39,Tughlakabad,Industrial,2020,6,Jun,67.7,56.92,61.5,51.2,High
39,Tughlakabad,Industrial,2020,7,Jul,68.06,56.73,61.5,51.2,High
39,Tughlakabad,Industrial,2020,8,Aug,67.14,56.64,61.5,51.2,High
39,Tughlakabad,Industrial,2020,9,Sep,66.77,57.06,61.5,51.2,High
39,Tughlakabad,Industrial,2020,10,Oct,67.21,56.96,61.5,51.2,High
39,Tughlakabad,Industrial,2020,11,Nov,67.22,56.11,61.5,51.2,High
39,Tughlakabad,Industrial,2020,12,Dec,66.64,56.35,61.5,51.2,High
39,Tughlakabad,Industrial,2021,1,Jan,68.86,58.37,61.5,51.2,High
39,Tughlakabad,Industrial,2021,2,Feb,69.55,58.39,61.5,51.2,High
39,Tughlakabad,Industrial,2021,3,Mar,69.46,58.09,61.5,51.2,High
39,Tughlakabad,Industrial,2021,4,Apr,69.69,58.67,61.5,51.2,High
39,Tughlakabad,Industrial,2021,5,May,70.46,58.16,61.5,51.2,High
39,Tughlakabad,Industrial,2021,6,Jun,70.44,59.06,61.5,51.2,High
39,Tughlakabad,Industrial,2021,7,Jul,70.13,59.3,61.5,51.2,High
39,Tughlakabad,Industrial,2021,8,Aug,70.11,59.1,61.5,51.2,High
39,Tughlakabad,Industrial,2021,9,Sep,69.65,58.79,61.5,51.2,High
39,Tughlakabad,Industrial,2021,10,Oct,70.59,59.1,61.5,51.2,High
39,Tughlakabad,Industrial,2021,11,Nov,69.2,58.33,61.5,51.2,High
39,Tughlakabad,Industrial,2021,12,Dec,69.0,58.26,61.5,51.2,High
39,Tughlakabad,Industrial,2022,1,Jan,72.51,59.96,61.5,51.2,Critical
39,Tughlakabad,Industrial,2022,2,Feb,72.47,59.7,61.5,51.2,Critical
39,Tughlakabad,Industrial,2022,3,Mar,73.52,60.46,61.5,51.2,Critical
39,Tughlakabad,Industrial,2022,4,Apr,73.26,60.72,61.5,51.2,Critical
39,Tughlakabad,Industrial,2022,5,May,74.0,60.16,61.5,51.2,Critical
39,Tughlakabad,Industrial,2022,6,Jun,73.73,61.18,61.5,51.2,Critical
39,Tughlakabad,Industrial,2022,7,Jul,73.36,61.63,61.5,51.2,Critical
39,Tughlakabad,Industrial,2022,8,Aug,72.89,61.14,61.5,51.2,Critical
39,Tughlakabad,Industrial,2022,9,Sep,73.18,61.09,61.5,51.2,Critical
39,Tughlakabad,Industrial,2022,10,Oct,72.97,60.69,61.5,51.2,Critical
39,Tughlakabad,Industrial,2022,11,Nov,73.38,60.74,61.5,51.2,Critical
39,Tughlakabad,Industrial,2022,12,Dec,71.82,60.15,61.5,51.2,High
39,Tughlakabad,Industrial,2023,1,Jan,73.09,61.06,61.5,51.2,Critical
39,Tughlakabad,Industrial,2023,2,Feb,72.87,60.04,61.5,51.2,Critical
39,Tughlakabad,Industrial,2023,3,Mar,73.85,60.84,61.5,51.2,Critical
39,Tughlakabad,Industrial,2023,4,Apr,73.13,60.56,61.5,51.2,Critical
39,Tughlakabad,Industrial,2023,5,May,74.57,61.65,61.5,51.2,Critical
39,Tughlakabad,Industrial,2023,6,Jun,74.35,62.23,61.5,51.2,Critical
39,Tughlakabad,Industrial,2023,7,Jul,74.49,62.19,61.5,51.2,Critical
39,Tughlakabad,Industrial,2023,8,Aug,73.38,61.5,61.5,51.2,Critical
39,Tughlakabad,Industrial,2023,9,Sep,73.09,61.24,61.5,51.2,Critical
39,Tughlakabad,Industrial,2023,10,Oct,73.84,61.7,61.5,51.2,Critical
39,Tughlakabad,Industrial,2023,11,Nov,73.66,61.4,61.5,51.2,Critical
39,Tughlakabad,Industrial,2023,12,Dec,73.42,61.56,61.5,51.2,Critical
39,Tughlakabad,Industrial,2024,1,Jan,73.61,60.93,61.5,51.2,Critical
39,Tughlakabad,Industrial,2024,2,Feb,74.04,61.07,61.5,51.2,Critical
39,Tughlakabad,Industrial,2024,3,Mar,75.03,61.53,61.5,51.2,Critical
39,Tughlakabad,Industrial,2024,4,Apr,74.51,61.67,61.5,51.2,Critical
39,Tughlakabad,Industrial,2024,5,May,75.33,61.96,61.5,51.2,Critical
39,Tughlakabad,Industrial,2024,6,Jun,74.98,62.71,61.5,51.2,Critical
39,Tughlakabad,Industrial,2024,7,Jul,74.7,62.12,61.5,51.2,Critical
39,Tughlakabad,Industrial,2024,8,Aug,75.0,61.42,61.5,51.2,Critical
39,Tughlakabad,Industrial,2024,9,Sep,74.73,61.39,61.5,51.2,Critical
39,Tughlakabad,Industrial,2024,10,Oct,75.07,61.62,61.5,51.2,Critical
39,Tughlakabad,Industrial,2024,11,Nov,74.72,61.94,61.5,51.2,Critical
39,Tughlakabad,Industrial,2024,12,Dec,74.28,61.39,61.5,51.2,Critical
40,Vasant Kunj,Residential,2020,1,Jan,68.5,63.63,62.05,56.96,Critical
40,Vasant Kunj,Residential,2020,2,Feb,69.38,63.69,62.05,56.96,Critical
40,Vasant Kunj,Residential,2020,3,Mar,68.88,64.4,62.05,56.96,Critical
40,Vasant Kunj,Residential,2020,4,Apr,69.27,64.11,62.05,56.96,Critical
40,Vasant Kunj,Residential,2020,5,May,69.31,64.46,62.05,56.96,Critical
40,Vasant Kunj,Residential,2020,6,Jun,70.06,64.87,62.05,56.96,Critical
40,Vasant Kunj,Residential,2020,7,Jul,70.27,64.86,62.05,56.96,Critical
40,Vasant Kunj,Residential,2020,8,Aug,69.51,64.44,62.05,56.96,Critical
40,Vasant Kunj,Residential,2020,9,Sep,69.59,64.68,62.05,56.96,Critical
40,Vasant Kunj,Residential,2020,10,Oct,69.64,64.36,62.05,56.96,Critical
40,Vasant Kunj,Residential,2020,11,Nov,68.89,63.77,62.05,56.96,Critical
40,Vasant Kunj,Residential,2020,12,Dec,69.06,64.07,62.05,56.96,Critical
40,Vasant Kunj,Residential,2021,1,Jan,70.82,65.26,62.05,56.96,Critical
40,Vasant Kunj,Residential,2021,2,Feb,71.35,65.25,62.05,56.96,Critical
40,Vasant Kunj,Residential,2021,3,Mar,71.67,65.69,62.05,56.96,Critical
40,Vasant Kunj,Residential,2021,4,Apr,71.35,66.08,62.05,56.96,Critical
40,Vasant Kunj,Residential,2021,5,May,72.05,66.21,62.05,56.96,Critical
40,Vasant Kunj,Residential,2021,6,Jun,72.12,66.29,62.05,56.96,Critical
40,Vasant Kunj,Residential,2021,7,Jul,72.85,66.56,62.05,56.96,Critical
40,Vasant Kunj,Residential,2021,8,Aug,71.88,66.03,62.05,56.96,Critical
40,Vasant Kunj,Residential,2021,9,Sep,71.79,65.96,62.05,56.96,Critical
40,Vasant Kunj,Residential,2021,10,Oct,71.6,65.91,62.05,56.96,Critical
40,Vasant Kunj,Residential,2021,11,Nov,71.26,64.75,62.05,56.96,Critical
40,Vasant Kunj,Residential,2021,12,Dec,70.87,65.25,62.05,56.96,Critical
40,Vasant Kunj,Residential,2022,1,Jan,73.43,66.91,62.05,56.96,Critical
40,Vasant Kunj,Residential,2022,2,Feb,72.51,66.99,62.05,56.96,Critical
40,Vasant Kunj,Residential,2022,3,Mar,73.07,67.44,62.05,56.96,Critical
40,Vasant Kunj,Residential,2022,4,Apr,73.91,67.79,62.05,56.96,Critical
40,Vasant Kunj,Residential,2022,5,May,73.77,67.71,62.05,56.96,Critical
40,Vasant Kunj,Residential,2022,6,Jun,73.74,68.11,62.05,56.96,Critical
40,Vasant Kunj,Residential,2022,7,Jul,74.3,67.95,62.05,56.96,Critical
40,Vasant Kunj,Residential,2022,8,Aug,73.79,67.72,62.05,56.96,Critical
40,Vasant Kunj,Residential,2022,9,Sep,74.23,67.31,62.05,56.96,Critical
40,Vasant Kunj,Residential,2022,10,Oct,73.85,67.27,62.05,56.96,Critical
40,Vasant Kunj,Residential,2022,11,Nov,73.14,67.33,62.05,56.96,Critical
40,Vasant Kunj,Residential,2022,12,Dec,73.43,66.92,62.05,56.96,Critical
40,Vasant Kunj,Residential,2023,1,Jan,73.3,67.28,62.05,56.96,Critical
40,Vasant Kunj,Residential,2023,2,Feb,73.38,67.59,62.05,56.96,Critical
40,Vasant Kunj,Residential,2023,3,Mar,73.49,68.18,62.05,56.96,Critical
40,Vasant Kunj,Residential,2023,4,Apr,74.12,68.22,62.05,56.96,Critical
40,Vasant Kunj,Residential,2023,5,May,74.18,68.4,62.05,56.96,Critical
40,Vasant Kunj,Residential,2023,6,Jun,75.16,68.52,62.05,56.96,Critical
40,Vasant Kunj,Residential,2023,7,Jul,74.29,68.37,62.05,56.96,Critical
40,Vasant Kunj,Residential,2023,8,Aug,73.92,68.02,62.05,56.96,Critical
40,Vasant Kunj,Residential,2023,9,Sep,74.6,68.14,62.05,56.96,Critical
40,Vasant Kunj,Residential,2023,10,Oct,74.4,67.81,62.05,56.96,Critical
40,Vasant Kunj,Residential,2023,11,Nov,74.35,67.81,62.05,56.96,Critical
40,Vasant Kunj,Residential,2023,12,Dec,72.66,67.73,62.05,56.96,Critical
40,Vasant Kunj,Residential,2024,1,Jan,74.08,68.16,62.05,56.96,Critical
40,Vasant Kunj,Residential,2024,2,Feb,73.85,66.95,62.05,56.96,Critical
40,Vasant Kunj,Residential,2024,3,Mar,74.9,68.29,62.05,56.96,Critical
40,Vasant Kunj,Residential,2024,4,Apr,74.41,68.11,62.05,56.96,Critical
40,Vasant Kunj,Residential,2024,5,May,76.49,68.51,62.05,56.96,Critical
40,Vasant Kunj,Residential,2024,6,Jun,75.88,68.6,62.05,56.96,Critical
40,Vasant Kunj,Residential,2024,7,Jul,74.55,68.65,62.05,56.96,Critical
40,Vasant Kunj,Residential,2024,8,Aug,74.98,68.38,62.05,56.96,Critical
40,Vasant Kunj,Residential,2024,9,Sep,74.84,68.38,62.05,56.96,Critical
40,Vasant Kunj,Residential,2024,10,Oct,75.03,68.12,62.05,56.96,Critical
40,Vasant Kunj,Residential,2024,11,Nov,74.98,67.62,62.05,56.96,Critical
40,Vasant Kunj,Residential,2024,12,Dec,73.47,68.12,62.05,56.96,Critical
41,Yamuna Vihar,Residential,2020,1,Jan,67.5,57.74,60.95,51.84,High
41,Yamuna Vihar,Residential,2020,2,Feb,66.94,57.65,60.95,51.84,High
41,Yamuna Vihar,Residential,2020,3,Mar,67.89,57.68,60.95,51.84,High
41,Yamuna Vihar,Residential,2020,4,Apr,68.0,58.56,60.95,51.84,High
41,Yamuna Vihar,Residential,2020,5,May,69.17,58.43,60.95,51.84,High
41,Yamuna Vihar,Residential,2020,6,Jun,69.1,58.19,60.95,51.84,High
41,Yamuna Vihar,Residential,2020,7,Jul,68.86,58.42,60.95,51.84,High
41,Yamuna Vihar,Residential,2020,8,Aug,68.42,58.39,60.95,51.84,High
41,Yamuna Vihar,Residential,2020,9,Sep,68.63,58.0,60.95,51.84,High
41,Yamuna Vihar,Residential,2020,10,Oct,68.55,58.38,60.95,51.84,High
41,Yamuna Vihar,Residential,2020,11,Nov,67.94,58.1,60.95,51.84,High
41,Yamuna Vihar,Residential,2020,12,Dec,67.16,57.86,60.95,51.84,High
41,Yamuna Vihar,Residential,2021,1,Jan,69.27,59.33,60.95,51.84,High
41,Yamuna Vihar,Residential,2021,2,Feb,69.53,59.6,60.95,51.84,High
41,Yamuna Vihar,Residential,2021,3,Mar,70.37,59.34,60.95,51.84,High
41,Yamuna Vihar,Residential,2021,4,Apr,70.65,59.5,60.95,51.84,High
41,Yamuna Vihar,Residential,2021,5,May,70.84,60.25,60.95,51.84,High
41,Yamuna Vihar,Residential,2021,6,Jun,70.04,60.29,60.95,51.84,High
41,Yamuna Vihar,Residential,2021,7,Jul,70.41,59.93,60.95,51.84,High
41,Yamuna Vihar,Residential,2021,8,Aug,70.84,59.76,60.95,51.84,High
41,Yamuna Vihar,Residential,2021,9,Sep,69.78,59.78,60.95,51.84,High
41,Yamuna Vihar,Residential,2021,10,Oct,70.57,59.92,60.95,51.84,High
41,Yamuna Vihar,Residential,2021,11,Nov,70.47,59.82,60.95,51.84,High
41,Yamuna Vihar,Residential,2021,12,Dec,68.63,59.2,60.95,51.84,High
41,Yamuna Vihar,Residential,2022,1,Jan,71.28,61.0,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2022,2,Feb,70.65,61.72,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2022,3,Mar,72.41,61.3,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2022,4,Apr,72.97,62.16,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2022,5,May,73.15,61.94,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2022,6,Jun,73.05,61.82,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2022,7,Jul,72.61,61.51,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2022,8,Aug,72.23,61.15,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2022,9,Sep,72.27,60.85,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2022,10,Oct,72.58,61.55,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2022,11,Nov,72.26,61.1,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2022,12,Dec,72.93,61.37,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2023,1,Jan,71.6,61.43,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2023,2,Feb,72.06,61.16,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2023,3,Mar,72.26,61.89,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2023,4,Apr,72.83,62.25,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2023,5,May,73.8,62.57,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2023,6,Jun,73.26,62.5,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2023,7,Jul,73.65,62.12,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2023,8,Aug,72.79,62.54,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2023,9,Sep,72.99,62.05,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2023,10,Oct,72.77,61.69,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2023,11,Nov,72.57,61.72,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2023,12,Dec,71.87,61.46,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2024,1,Jan,72.12,61.42,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2024,2,Feb,73.27,62.04,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2024,3,Mar,73.34,61.85,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2024,4,Apr,73.39,62.25,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2024,5,May,74.36,62.84,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2024,6,Jun,74.1,62.41,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2024,7,Jul,74.21,62.41,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2024,8,Aug,73.59,62.86,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2024,9,Sep,73.93,62.31,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2024,10,Oct,73.29,62.52,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2024,11,Nov,73.93,62.05,60.95,51.84,Critical
41,Yamuna Vihar,Residential,2024,12,Dec,73.54,62.25,60.95,51.84,Critical
