S_No,Location,City,Zone_Type,DPCC_Day_Std_dB,DPCC_Night_Std_dB,Year,Month,Month_Name,Noise_Day_dB,Noise_Night_dB,Excess_Day_dB,Excess_Night_dB,Zone_Category
36,Rana Pratap Bagh,Delhi,Residential,55,45,2023,3,Mar,67.15,55.81,12.15,10.81,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2023,4,Apr,67.68,56.27,12.68,11.27,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2023,5,May,68.52,56.1,13.52,11.1,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2023,6,Jun,68.49,56.79,13.49,11.79,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2023,7,Jul,67.61,56.34,12.61,11.34,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2023,8,Aug,67.39,56.14,12.39,11.14,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2023,9,Sep,67.68,56.12,12.68,11.12,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2023,10,Oct,67.63,56.11,12.63,11.11,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2023,11,Nov,66.83,55.86,11.83,10.86,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2023,12,Dec,66.9,55.19,11.9,10.19,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2024,1,Jan,66.74,55.83,11.74,10.83,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2024,2,Feb,66.95,55.84,11.95,10.84,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2024,3,Mar,67.69,56.13,12.69,11.13,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2024,4,Apr,67.96,56.74,12.96,11.74,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2024,5,May,68.17,56.48,13.17,11.48,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2024,6,Jun,68.54,57.15,13.54,12.15,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2024,7,Jul,68.25,56.61,13.25,11.61,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2024,8,Aug,68.01,56.15,13.01,11.15,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2024,9,Sep,67.92,56.48,12.92,11.48,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2024,10,Oct,67.9,56.8,12.9,11.8,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2024,11,Nov,67.42,56.53,12.42,11.53,High
36,Rana Pratap Bagh,Delhi,Residential,55,45,2024,12,Dec,67.14,55.83,12.14,10.83,High
37,Shalimar Bagh,Delhi,Residential,55,45,2020,1,Jan,64.1,53.38,9.1,8.38,High
37,Shalimar Bagh,Delhi,Residential,55,45,2020,2,Feb,64.61,53.38,9.61,8.38,High
37,Shalimar Bagh,Delhi,Residential,55,45,2020,3,Mar,64.71,54.21,9.71,9.21,High
37,Shalimar Bagh,Delhi,Residential,55,45,2020,4,Apr,65.15,54.38,10.15,9.38,High
37,Shalimar Bagh,Delhi,Residential,55,45,2020,5,May,66.02,54.32,11.02,9.32,High
37,Shalimar Bagh,Delhi,Residential,55,45,2020,6,Jun,65.97,54.37,10.97,9.37,High
37,Shalimar Bagh,Delhi,Residential,55,45,2020,7,Jul,65.59,54.34,10.59,9.34,High
37,Shalimar Bagh,Delhi,Residential,55,45,2020,8,Aug,65.22,53.97,10.22,8.97,High
37,Shalimar Bagh,Delhi,Residential,55,45,2020,9,Sep,64.48,54.1,9.48,9.1,High
37,Shalimar Bagh,Delhi,Residential,55,45,2020,10,Oct,64.58,54.14,9.58,9.14,High
37,Shalimar Bagh,Delhi,Residential,55,45,2020,11,Nov,65.04,53.94,10.04,8.94,High
37,Shalimar Bagh,Delhi,Residential,55,45,2020,12,Dec,64.69,53.71,9.69,8.71,High
37,Shalimar Bagh,Delhi,Residential,55,45,2021,1,Jan,65.34,54.61,10.34,9.61,High
37,Shalimar Bagh,Delhi,Residential,55,45,2021,2,Feb,65.69,54.48,10.69,9.48,High
37,Shalimar Bagh,Delhi,Residential,55,45,2021,3,Mar,66.06,55.09,11.06,10.09,High
37,Shalimar Bagh,Delhi,Residential,55,45,2021,4,Apr,66.19,55.41,11.19,10.41,High
37,Shalimar Bagh,Delhi,Residential,55,45,2021,5,May,66.94,55.27,11.94,10.27,High
37,Shalimar Bagh,Delhi,Residential,55,45,2021,6,Jun,67.3,55.94,12.3,10.94,High
37,Shalimar Bagh,Delhi,Residential,55,45,2021,7,Jul,66.86,55.44,11.86,10.44,High
37,Shalimar Bagh,Delhi,Residential,55,45,2021,8,Aug,66.65,55.44,11.65,10.44,High
37,Shalimar Bagh,Delhi,Residential,55,45,2021,9,Sep,66.38,55.04,11.38,10.04,High
37,Shalimar Bagh,Delhi,Residential,55,45,2021,10,Oct,66.57,55.64,11.57,10.64,High
37,Shalimar Bagh,Delhi,Residential,55,45,2021,11,Nov,66.05,55.52,11.05,10.52,High
37,Shalimar Bagh,Delhi,Residential,55,45,2021,12,Dec,65.47,54.71,10.47,9.71,High
37,Shalimar Bagh,Delhi,Residential,55,45,2022,1,Jan,66.33,55.34,11.33,10.34,High
37,Shalimar Bagh,Delhi,Residential,55,45,2022,2,Feb,66.26,55.39,11.26,10.39,High
37,Shalimar Bagh,Delhi,Residential,55,45,2022,3,Mar,67.03,55.93,12.03,10.93,High
37,Shalimar Bagh,Delhi,Residential,55,45,2022,4,Apr,67.95,56.23,12.95,11.23,High
37,Shalimar Bagh,Delhi,Residential,55,45,2022,5,May,67.41,56.71,12.41,11.71,High
37,Shalimar Bagh,Delhi,Residential,55,45,2022,6,Jun,68.27,56.34,13.27,11.34,High
37,Shalimar Bagh,Delhi,Residential,55,45,2022,7,Jul,67.84,56.24,12.84,11.24,High
37,Shalimar Bagh,Delhi,Residential,55,45,2022,8,Aug,67.33,56.04,12.33,11.04,High
37,Shalimar Bagh,Delhi,Residential,55,45,2022,9,Sep,67.15,55.82,12.15,10.82,High
37,Shalimar Bagh,Delhi,Residential,55,45,2022,10,Oct,67.33,55.81,12.33,10.81,High
37,Shalimar Bagh,Delhi,Residential,55,45,2022,11,Nov,67.24,55.92,12.24,10.92,High
37,Shalimar Bagh,Delhi,Residential,55,45,2022,12,Dec,66.73,55.56,11.73,10.56,High
37,Shalimar Bagh,Delhi,Residential,55,45,2023,1,Jan,66.98,55.49,11.98,10.49,High
37,Shalimar Bagh,Delhi,Residential,55,45,2023,2,Feb,67.31,55.53,12.31,10.53,High
37,Shalimar Bagh,Delhi,Residential,55,45,2023,3,Mar,67.47,56.01,12.47,11.01,High
37,Shalimar Bagh,Delhi,Residential,55,45,2023,4,Apr,68.37,56.59,13.37,11.59,High
37,Shalimar Bagh,Delhi,Residential,55,45,2023,5,May,68.52,56.81,13.52,11.81,High
37,Shalimar Bagh,Delhi,Residential,55,45,2023,6,Jun,68.38,56.87,13.38,11.87,High
37,Shalimar Bagh,Delhi,Residential,55,45,2023,7,Jul,68.17,56.67,13.17,11.67,High
37,Shalimar Bagh,Delhi,Residential,55,45,2023,8,Aug,67.87,56.22,12.87,11.22,High
37,Shalimar Bagh,Delhi,Residential,55,45,2023,9,Sep,67.84,56.38,12.84,11.38,High
37,Shalimar Bagh,Delhi,Residential,55,45,2023,10,Oct,67.73,56.39,12.73,11.39,High
37,Shalimar Bagh,Delhi,Residential,55,45,2023,11,Nov,67.34,55.6,12.34,10.6,High
37,Shalimar Bagh,Delhi,Residential,55,45,2023,12,Dec,67.05,55.82,12.05,10.82,High
37,Shalimar Bagh,Delhi,Residential,55,45,2024,1,Jan,67.47,55.61,12.47,10.61,High
37,Shalimar Bagh,Delhi,Residential,55,45,2024,2,Feb,67.51,55.76,12.51,10.76,High
37,Shalimar Bagh,Delhi,Residential,55,45,2024,3,Mar,68.54,56.38,13.54,11.38,High
37,Shalimar Bagh,Delhi,Residential,55,45,2024,4,Apr,68.91,56.99,13.91,11.99,High
37,Shalimar Bagh,Delhi,Residential,55,45,2024,5,May,68.67,56.77,13.67,11.77,High
37,Shalimar Bagh,Delhi,Residential,55,45,2024,6,Jun,69.19,57.03,14.19,12.03,High
37,Shalimar Bagh,Delhi,Residential,55,45,2024,7,Jul,68.73,56.8,13.73,11.8,High
37,Shalimar Bagh,Delhi,Residential,55,45,2024,8,Aug,67.95,56.25,12.95,11.25,High
37,Shalimar Bagh,Delhi,Residential,55,45,2024,9,Sep,68.26,56.49,13.26,11.49,High
37,Shalimar Bagh,Delhi,Residential,55,45,2024,10,Oct,68.26,56.94,13.26,11.94,High
37,Shalimar Bagh,Delhi,Residential,55,45,2024,11,Nov,68.39,56.45,13.39,11.45,High
37,Shalimar Bagh,Delhi,Residential,55,45,2024,12,Dec,67.41,56.2,12.41,11.2,High
38,Shanti Vihar,Delhi,Residential,55,45,2020,1,Jan,61.96,51.64,6.96,6.64,High
38,Shanti Vihar,Delhi,Residential,55,45,2020,2,Feb,62.64,51.94,7.64,6.94,High
38,Shanti Vihar,Delhi,Residential,55,45,2020,3,Mar,62.62,52.05,7.62,7.05,High
38,Shanti Vihar,Delhi,Residential,55,45,2020,4,Apr,63.28,52.42,8.28,7.42,High
38,Shanti Vihar,Delhi,Residential,55,45,2020,5,May,63.92,52.9,8.92,7.9,High
38,Shanti Vihar,Delhi,Residential,55,45,2020,6,Jun,63.88,52.7,8.88,7.7,High
38,Shanti Vihar,Delhi,Residential,55,45,2020,7,Jul,63.89,52.56,8.89,7.56,High
38,Shanti Vihar,Delhi,Residential,55,45,2020,8,Aug,63.62,52.36,8.62,7.36,High
38,Shanti Vihar,Delhi,Residential,55,45,2020,9,Sep,62.81,51.93,7.81,6.93,High
38,Shanti Vihar,Delhi,Residential,55,45,2020,10,Oct,62.91,52.53,7.91,7.53,High
38,Shanti Vihar,Delhi,Residential,55,45,2020,11,Nov,63.3,52.47,8.3,7.47,High
38,Shanti Vihar,Delhi,Residential,55,45,2020,12,Dec,62.61,51.93,7.61,6.93,High
38,Shanti Vihar,Delhi,Residential,55,45,2021,1,Jan,63.55,52.57,8.55,7.57,High
38,Shanti Vihar,Delhi,Residential,55,45,2021,2,Feb,64.11,53.08,9.11,8.08,High
38,Shanti Vihar,Delhi,Residential,55,45,2021,3,Mar,64.53,53.48,9.53,8.48,High
38,Shanti Vihar,Delhi,Residential,55,45,2021,4,Apr,64.98,53.86,9.98,8.86,High
38,Shanti Vihar,Delhi,Residential,55,45,2021,5,May,65.52,53.91,10.52,8.91,High
38,Shanti Vihar,Delhi,Residential,55,45,2021,6,Jun,65.61,54.1,10.61,9.1,High
38,Shanti Vihar,Delhi,Residential,55,45,2021,7,Jul,64.88,53.85,9.88,8.85,High
38,Shanti Vihar,Delhi,Residential,55,45,2021,8,Aug,64.35,53.71,9.35,8.71,High
38,Shanti Vihar,Delhi,Residential,55,45,2021,9,Sep,64.2,53.46,9.2,8.46,High
38,Shanti Vihar,Delhi,Residential,55,45,2021,10,Oct,64.49,53.71,9.49,8.71,High
38,Shanti Vihar,Delhi,Residential,55,45,2021,11,Nov,64.39,52.98,9.39,7.98,High
38,Shanti Vihar,Delhi,Residential,55,45,2021,12,Dec,63.91,52.78,8.91,7.78,High
38,Shanti Vihar,Delhi,Residential,55,45,2022,1,Jan,64.92,53.5,9.92,8.5,High
38,Shanti Vihar,Delhi,Residential,55,45,2022,2,Feb,65.0,53.51,10.0,8.51,High
38,Shanti Vihar,Delhi,Residential,55,45,2022,3,Mar,65.35,54.01,10.35,9.01,High
38,Shanti Vihar,Delhi,Residential,55,45,2022,4,Apr,66.11,54.64,11.11,9.64,High
38,Shanti Vihar,Delhi,Residential,55,45,2022,5,May,66.0,54.72,11.0,9.72,High
38,Shanti Vihar,Delhi,Residential,55,45,2022,6,Jun,65.86,54.46,10.86,9.46,High
38,Shanti Vihar,Delhi,Residential,55,45,2022,7,Jul,65.76,54.13,10.76,9.13,High
38,Shanti Vihar,Delhi,Residential,55,45,2022,8,Aug,65.3,54.28,10.3,9.28,High
38,Shanti Vihar,Delhi,Residential,55,45,2022,9,Sep,65.45,54.18,10.45,9.18,High
38,Shanti Vihar,Delhi,Residential,55,45,2022,10,Oct,65.87,54.35,10.87,9.35,High
38,Shanti Vihar,Delhi,Residential,55,45,2022,11,Nov,65.56,53.99,10.56,8.99,High
38,Shanti Vihar,Delhi,Residential,55,45,2022,12,Dec,64.5,53.81,9.5,8.81,High
38,Shanti Vihar,Delhi,Residential,55,45,2023,1,Jan,64.95,53.61,9.95,8.61,High
38,Shanti Vihar,Delhi,Residential,55,45,2023,2,Feb,65.26,53.82,10.26,8.82,High
38,Shanti Vihar,Delhi,Residential,55,45,2023,3,Mar,65.8,54.47,10.8,9.47,High
38,Shanti Vihar,Delhi,Residential,55,45,2023,4,Apr,66.39,54.42,11.39,9.42,High
38,Shanti Vihar,Delhi,Residential,55,45,2023,5,May,66.48,55.01,11.48,10.01,High
38,Shanti Vihar,Delhi,Residential,55,45,2023,6,Jun,66.92,55.42,11.92,10.42,High
38,Shanti Vihar,Delhi,Residential,55,45,2023,7,Jul,66.7,54.93,11.7,9.93,High
38,Shanti Vihar,Delhi,Residential,55,45,2023,8,Aug,65.75,54.65,10.75,9.65,High
38,Shanti Vihar,Delhi,Residential,55,45,2023,9,Sep,65.89,54.29,10.89,9.29,High
38,Shanti Vihar,Delhi,Residential,55,45,2023,10,Oct,66.14,54.79,11.14,9.79,High
38,Shanti Vihar,Delhi,Residential,55,45,2023,11,Nov,65.93,54.12,10.93,9.12,High
38,Shanti Vihar,Delhi,Residential,55,45,2023,12,Dec,65.39,53.77,10.39,8.77,High
38,Shanti Vihar,Delhi,Residential,55,45,2024,1,Jan,65.65,54.14,10.65,9.14,High
38,Shanti Vihar,Delhi,Residential,55,45,2024,2,Feb,65.75,54.55,10.75,9.55,High
38,Shanti Vihar,Delhi,Residential,55,45,2024,3,Mar,66.14,55.19,11.14,10.19,High
38,Shanti Vihar,Delhi,Residential,55,45,2024,4,Apr,66.34,54.88,11.34,9.88,High
38,Shanti Vihar,Delhi,Residential,55,45,2024,5,May,67.19,55.32,12.19,10.32,High
38,Shanti Vihar,Delhi,Residential,55,45,2024,6,Jun,67.27,55.39,12.27,10.39,High
38,Shanti Vihar,Delhi,Residential,55,45,2024,7,Jul,67.0,55.05,12.0,10.05,High
38,Shanti Vihar,Delhi,Residential,55,45,2024,8,Aug,66.95,55.07,11.95,10.07,High
38,Shanti Vihar,Delhi,Residential,55,45,2024,9,Sep,66.62,54.61,11.62,9.61,High
38,Shanti Vihar,Delhi,Residential,55,45,2024,10,Oct,66.58,54.94,11.58,9.94,High
38,Shanti Vihar,Delhi,Residential,55,45,2024,11,Nov,66.05,54.77,11.05,9.77,High
38,Shanti Vihar,Delhi,Residential,55,45,2024,12,Dec,65.57,54.43,10.57,9.43,High
39,Tilak Nagar,Delhi,Residential,55,45,2020,1,Jan,62.83,52.74,7.83,7.74,High
39,Tilak Nagar,Delhi,Residential,55,45,2020,2,Feb,63.08,52.64,8.08,7.64,High
39,Tilak Nagar,Delhi,Residential,55,45,2020,3,Mar,64.1,52.89,9.1,7.89,High
39,Tilak Nagar,Delhi,Residential,55,45,2020,4,Apr,64.51,52.95,9.51,7.95,High
39,Tilak Nagar,Delhi,Residential,55,45,2020,5,May,64.96,53.4,9.96,8.4,High
39,Tilak Nagar,Delhi,Residential,55,45,2020,6,Jun,64.65,53.54,9.65,8.54,High
39,Tilak Nagar,Delhi,Residential,55,45,2020,7,Jul,64.6,53.18,9.6,8.18,High
39,Tilak Nagar,Delhi,Residential,55,45,2020,8,Aug,63.91,53.06,8.91,8.06,High
39,Tilak Nagar,Delhi,Residential,55,45,2020,9,Sep,63.61,53.36,8.61,8.36,High
39,Tilak Nagar,Delhi,Residential,55,45,2020,10,Oct,63.96,53.37,8.96,8.37,High
39,Tilak Nagar,Delhi,Residential,55,45,2020,11,Nov,63.85,52.7,8.85,7.7,High
39,Tilak Nagar,Delhi,Residential,55,45,2020,12,Dec,63.2,52.66,8.2,7.66,High
39,Tilak Nagar,Delhi,Residential,55,45,2021,1,Jan,64.45,53.84,9.45,8.84,High
39,Tilak Nagar,Delhi,Residential,55,45,2021,2,Feb,64.96,53.98,9.96,8.98,High
39,Tilak Nagar,Delhi,Residential,55,45,2021,3,Mar,65.19,53.98,10.19,8.98,High
39,Tilak Nagar,Delhi,Residential,55,45,2021,4,Apr,65.55,54.44,10.55,9.44,High
39,Tilak Nagar,Delhi,Residential,55,45,2021,5,May,66.14,54.17,11.14,9.17,High
39,Tilak Nagar,Delhi,Residential,55,45,2021,6,Jun,66.2,54.83,11.2,9.83,High
39,Tilak Nagar,Delhi,Residential,55,45,2021,7,Jul,65.73,54.76,10.73,9.76,High
39,Tilak Nagar,Delhi,Residential,55,45,2021,8,Aug,65.61,54.56,10.61,9.56,High
39,Tilak Nagar,Delhi,Residential,55,45,2021,9,Sep,65.25,54.39,10.25,9.39,High
39,Tilak Nagar,Delhi,Residential,55,45,2021,10,Oct,65.91,54.66,10.91,9.66,High
39,Tilak Nagar,Delhi,Residential,55,45,2021,11,Nov,64.93,54.05,9.93,9.05,High
39,Tilak Nagar,Delhi,Residential,55,45,2021,12,Dec,64.51,53.8,9.51,8.8,High
39,Tilak Nagar,Delhi,Residential,55,45,2022,1,Jan,65.67,54.13,10.67,9.13,High
39,Tilak Nagar,Delhi,Residential,55,45,2022,2,Feb,65.72,54.1,10.72,9.1,High
39,Tilak Nagar,Delhi,Residential,55,45,2022,3,Mar,66.66,54.8,11.66,9.8,High
39,Tilak Nagar,Delhi,Residential,55,45,2022,4,Apr,66.71,55.04,11.71,10.04,High
39,Tilak Nagar,Delhi,Residential,55,45,2022,5,May,67.29,54.73,12.29,9.73,High
39,Tilak Nagar,Delhi,Residential,55,45,2022,6,Jun,67.2,55.48,12.2,10.48,High
39,Tilak Nagar,Delhi,Residential,55,45,2022,7,Jul,66.69,55.55,11.69,10.55,High
39,Tilak Nagar,Delhi,Residential,55,45,2022,8,Aug,66.28,55.15,11.28,10.15,High
39,Tilak Nagar,Delhi,Residential,55,45,2022,9,Sep,66.39,55.15,11.39,10.15,High
39,Tilak Nagar,Delhi,Residential,55,45,2022,10,Oct,66.33,54.95,11.33,9.95,High
39,Tilak Nagar,Delhi,Residential,55,45,2022,11,Nov,66.47,54.89,11.47,9.89,High
39,Tilak Nagar,Delhi,Residential,55,45,2022,12,Dec,65.21,54.29,10.21,9.29,High
39,Tilak Nagar,Delhi,Residential,55,45,2023,1,Jan,66.0,54.77,11.0,9.77,High
39,Tilak Nagar,Delhi,Residential,55,45,2023,2,Feb,65.93,54.22,10.93,9.22,High
39,Tilak Nagar,Delhi,Residential,55,45,2023,3,Mar,66.83,54.96,11.83,9.96,High
39,Tilak Nagar,Delhi,Residential,55,45,2023,4,Apr,66.6,54.83,11.6,9.83,High
39,Tilak Nagar,Delhi,Residential,55,45,2023,5,May,67.6,55.63,12.6,10.63,High
39,Tilak Nagar,Delhi,Residential,55,45,2023,6,Jun,67.54,56.08,12.54,11.08,High
39,Tilak Nagar,Delhi,Residential,55,45,2023,7,Jul,67.36,55.82,12.36,10.82,High
39,Tilak Nagar,Delhi,Residential,55,45,2023,8,Aug,66.55,55.29,11.55,10.29,High
39,Tilak Nagar,Delhi,Residential,55,45,2023,9,Sep,66.3,55.15,11.3,10.15,High
39,Tilak Nagar,Delhi,Residential,55,45,2023,10,Oct,66.84,55.53,11.84,10.53,High
39,Tilak Nagar,Delhi,Residential,55,45,2023,11,Nov,66.61,55.22,11.61,10.22,High
39,Tilak Nagar,Delhi,Residential,55,45,2023,12,Dec,66.18,55.13,11.18,10.13,High
39,Tilak Nagar,Delhi,Residential,55,45,2024,1,Jan,66.32,54.81,11.32,9.81,High
39,Tilak Nagar,Delhi,Residential,55,45,2024,2,Feb,66.66,55.04,11.66,10.04,High
39,Tilak Nagar,Delhi,Residential,55,45,2024,3,Mar,67.57,55.54,12.57,10.54,High
39,Tilak Nagar,Delhi,Residential,55,45,2024,4,Apr,67.46,55.71,12.46,10.71,High
39,Tilak Nagar,Delhi,Residential,55,45,2024,5,May,68.08,55.97,13.08,10.97,High
39,Tilak Nagar,Delhi,Residential,55,45,2024,6,Jun,67.94,56.53,12.94,11.53,High
39,Tilak Nagar,Delhi,Residential,55,45,2024,7,Jul,67.49,55.91,12.49,10.91,High
39,Tilak Nagar,Delhi,Residential,55,45,2024,8,Aug,67.56,55.37,12.56,10.37,High
39,Tilak Nagar,Delhi,Residential,55,45,2024,9,Sep,67.32,55.39,12.32,10.39,High
39,Tilak Nagar,Delhi,Residential,55,45,2024,10,Oct,67.61,55.61,12.61,10.61,High
39,Tilak Nagar,Delhi,Residential,55,45,2024,11,Nov,67.27,55.72,12.27,10.72,High
39,Tilak Nagar,Delhi,Residential,55,45,2024,12,Dec,66.72,55.15,11.72,10.15,High
40,Vasant Kunj,Delhi,Residential,55,45,2020,1,Jan,60.64,50.08,5.64,5.08,High
40,Vasant Kunj,Delhi,Residential,55,45,2020,2,Feb,61.27,50.26,6.27,5.26,High
40,Vasant Kunj,Delhi,Residential,55,45,2020,3,Mar,61.24,50.93,6.24,5.93,High
40,Vasant Kunj,Delhi,Residential,55,45,2020,4,Apr,61.7,50.81,6.7,5.81,High
40,Vasant Kunj,Delhi,Residential,55,45,2020,5,May,61.84,51.1,6.84,6.1,High
40,Vasant Kunj,Delhi,Residential,55,45,2020,6,Jun,62.38,51.45,7.38,6.45,High
40,Vasant Kunj,Delhi,Residential,55,45,2020,7,Jul,62.24,51.21,7.24,6.21,High
40,Vasant Kunj,Delhi,Residential,55,45,2020,8,Aug,61.65,50.86,6.65,5.86,High
40,Vasant Kunj,Delhi,Residential,55,45,2020,9,Sep,61.63,51.05,6.63,6.05,High
40,Vasant Kunj,Delhi,Residential,55,45,2020,10,Oct,61.73,50.91,6.73,5.91,High
40,Vasant Kunj,Delhi,Residential,55,45,2020,11,Nov,61.15,50.41,6.15,5.41,High
40,Vasant Kunj,Delhi,Residential,55,45,2020,12,Dec,60.97,50.42,5.97,5.42,High
40,Vasant Kunj,Delhi,Residential,55,45,2021,1,Jan,62.24,51.37,7.24,6.37,High
40,Vasant Kunj,Delhi,Residential,55,45,2021,2,Feb,62.65,51.5,7.65,6.5,High
40,Vasant Kunj,Delhi,Residential,55,45,2021,3,Mar,63.14,51.99,8.14,6.99,High
40,Vasant Kunj,Delhi,Residential,55,45,2021,4,Apr,63.15,52.32,8.15,7.32,High
40,Vasant Kunj,Delhi,Residential,55,45,2021,5,May,63.7,52.47,8.7,7.47,High
40,Vasant Kunj,Delhi,Residential,55,45,2021,6,Jun,63.82,52.59,8.82,7.59,High
40,Vasant Kunj,Delhi,Residential,55,45,2021,7,Jul,64.0,52.54,9.0,7.54,High
40,Vasant Kunj,Delhi,Residential,55,45,2021,8,Aug,63.28,52.12,8.28,7.12,High
40,Vasant Kunj,Delhi,Residential,55,45,2021,9,Sep,63.15,52.1,8.15,7.1,High
40,Vasant Kunj,Delhi,Residential,55,45,2021,10,Oct,63.11,52.14,8.11,7.14,High
40,Vasant Kunj,Delhi,Residential,55,45,2021,11,Nov,62.78,51.27,7.78,6.27,High
40,Vasant Kunj,Delhi,Residential,55,45,2021,12,Dec,62.25,51.4,7.25,6.4,High
40,Vasant Kunj,Delhi,Residential,55,45,2022,1,Jan,63.5,52.1,8.5,7.1,High
40,Vasant Kunj,Delhi,Residential,55,45,2022,2,Feb,63.0,52.29,8.0,7.29,High
40,Vasant Kunj,Delhi,Residential,55,45,2022,3,Mar,63.64,52.79,8.64,7.79,High
40,Vasant Kunj,Delhi,Residential,55,45,2022,4,Apr,64.37,53.09,9.37,8.09,High
40,Vasant Kunj,Delhi,Residential,55,45,2022,5,May,64.4,53.11,9.4,8.11,High
40,Vasant Kunj,Delhi,Residential,55,45,2022,6,Jun,64.46,53.44,9.46,8.44,High
40,Vasant Kunj,Delhi,Residential,55,45,2022,7,Jul,64.53,53.1,9.53,8.1,High
40,Vasant Kunj,Delhi,Residential,55,45,2022,8,Aug,64.1,52.88,9.1,7.88,High
40,Vasant Kunj,Delhi,Residential,55,45,2022,9,Sep,64.3,52.64,9.3,7.64,High
40,Vasant Kunj,Delhi,Residential,55,45,2022,10,Oct,64.13,52.68,9.13,7.68,High
40,Vasant Kunj,Delhi,Residential,55,45,2022,11,Nov,63.58,52.62,8.58,7.62,High
40,Vasant Kunj,Delhi,Residential,55,45,2022,12,Dec,63.48,52.15,8.48,7.15,High
40,Vasant Kunj,Delhi,Residential,55,45,2023,1,Jan,63.44,52.32,8.44,7.32,High
40,Vasant Kunj,Delhi,Residential,55,45,2023,2,Feb,63.57,52.66,8.57,7.66,High
40,Vasant Kunj,Delhi,Residential,55,45,2023,3,Mar,63.93,53.26,8.93,8.26,High
40,Vasant Kunj,Delhi,Residential,55,45,2023,4,Apr,64.53,53.34,9.53,8.34,High
40,Vasant Kunj,Delhi,Residential,55,45,2023,5,May,64.68,53.53,9.68,8.53,High
40,Vasant Kunj,Delhi,Residential,55,45,2023,6,Jun,65.37,53.68,10.37,8.68,High
40,Vasant Kunj,Delhi,Residential,55,45,2023,7,Jul,64.55,53.35,9.55,8.35,High
40,Vasant Kunj,Delhi,Residential,55,45,2023,8,Aug,64.2,53.05,9.2,8.05,High
40,Vasant Kunj,Delhi,Residential,55,45,2023,9,Sep,64.56,53.16,9.56,8.16,High
40,Vasant Kunj,Delhi,Residential,55,45,2023,10,Oct,64.5,53.01,9.5,8.01,High
40,Vasant Kunj,Delhi,Residential,55,45,2023,11,Nov,64.36,52.9,9.36,7.9,High
40,Vasant Kunj,Delhi,Residential,55,45,2023,12,Dec,63.02,52.66,8.02,7.66,High
40,Vasant Kunj,Delhi,Residential,55,45,2024,1,Jan,63.99,53.04,8.99,8.04,High
40,Vasant Kunj,Delhi,Residential,55,45,2024,2,Feb,63.93,52.36,8.93,7.36,High
40,Vasant Kunj,Delhi,Residential,55,45,2024,3,Mar,64.87,53.46,9.87,8.46,High
40,Vasant Kunj,Delhi,Residential,55,45,2024,4,Apr,64.78,53.4,9.78,8.4,High
40,Vasant Kunj,Delhi,Residential,55,45,2024,5,May,66.19,53.74,11.19,8.74,High
40,Vasant Kunj,Delhi,Residential,55,45,2024,6,Jun,65.88,53.87,10.88,8.87,High
40,Vasant Kunj,Delhi,Residential,55,45,2024,7,Jul,64.78,53.67,9.78,8.67,High
40,Vasant Kunj,Delhi,Residential,55,45,2024,8,Aug,64.93,53.42,9.93,8.42,High
40,Vasant Kunj,Delhi,Residential,55,45,2024,9,Sep,64.77,53.45,9.77,8.45,High
40,Vasant Kunj,Delhi,Residential,55,45,2024,10,Oct,64.96,53.35,9.96,8.35,High
40,Vasant Kunj,Delhi,Residential,55,45,2024,11,Nov,64.82,52.91,9.82,7.91,High
40,Vasant Kunj,Delhi,Residential,55,45,2024,12,Dec,63.59,53.05,8.59,8.05,High
41,Yamuna Vihar,Delhi,Residential,55,45,2020,1,Jan,64.43,53.79,9.43,8.79,High
41,Yamuna Vihar,Delhi,Residential,55,45,2020,2,Feb,64.15,53.86,9.15,8.86,High
41,Yamuna Vihar,Delhi,Residential,55,45,2020,3,Mar,65.03,54.08,10.03,9.08,High
41,Yamuna Vihar,Delhi,Residential,55,45,2020,4,Apr,65.32,54.73,10.32,9.73,High
41,Yamuna Vihar,Delhi,Residential,55,45,2020,5,May,66.16,54.72,11.16,9.72,High
41,Yamuna Vihar,Delhi,Residential,55,45,2020,6,Jun,66.19,54.62,11.19,9.62,High
41,Yamuna Vihar,Delhi,Residential,55,45,2020,7,Jul,65.76,54.54,10.76,9.54,High
41,Yamuna Vihar,Delhi,Residential,55,45,2020,8,Aug,65.38,54.45,10.38,9.45,High
